coach_a,coach_b,team,year,edge_weight,edge_type
958,787,Las Vegas Raiders,2018,1,costaff
959,787,Las Vegas Raiders,2018,1,costaff
335,220,Las Vegas Raiders,2019,1,costaff
335,974,Las Vegas Raiders,2019,1,costaff
335,85,Las Vegas Raiders,2019,1,costaff
335,958,Las Vegas Raiders,2019,1,costaff
335,959,Las Vegas Raiders,2019,1,costaff
335,787,Las Vegas Raiders,2019,1,costaff
220,974,Las Vegas Raiders,2019,1,costaff
220,85,Las Vegas Raiders,2019,1,costaff
220,958,Las Vegas Raiders,2019,1,costaff
220,959,Las Vegas Raiders,2019,1,costaff
220,787,Las Vegas Raiders,2019,1,costaff
974,85,Las Vegas Raiders,2019,1,costaff
974,958,Las Vegas Raiders,2019,1,costaff
974,959,Las Vegas Raiders,2019,1,costaff
974,787,Las Vegas Raiders,2019,1,costaff
85,958,Las Vegas Raiders,2019,1,costaff
85,959,Las Vegas Raiders,2019,1,costaff
85,787,Las Vegas Raiders,2019,1,costaff
958,959,Las Vegas Raiders,2019,1,costaff
958,787,Las Vegas Raiders,2019,1,costaff
959,787,Las Vegas Raiders,2019,1,costaff
957,793,Las Vegas Raiders,2020,1,costaff
957,85,Las Vegas Raiders,2020,1,costaff
957,958,Las Vegas Raiders,2020,1,costaff
957,959,Las Vegas Raiders,2020,1,costaff
957,787,Las Vegas Raiders,2020,1,costaff
793,85,Las Vegas Raiders,2020,1,costaff
793,958,Las Vegas Raiders,2020,1,costaff
793,959,Las Vegas Raiders,2020,1,costaff
793,787,Las Vegas Raiders,2020,1,costaff
85,958,Las Vegas Raiders,2020,1,costaff
85,959,Las Vegas Raiders,2020,1,costaff
85,787,Las Vegas Raiders,2020,1,costaff
958,959,Las Vegas Raiders,2020,1,costaff
958,787,Las Vegas Raiders,2020,1,costaff
959,787,Las Vegas Raiders,2020,1,costaff
929,485,Las Vegas Raiders,2021,1,costaff
929,970,Las Vegas Raiders,2021,1,costaff
929,85,Las Vegas Raiders,2021,1,costaff
929,958,Las Vegas Raiders,2021,1,costaff
929,959,Las Vegas Raiders,2021,1,costaff
485,970,Las Vegas Raiders,2021,1,costaff
485,85,Las Vegas Raiders,2021,1,costaff
485,958,Las Vegas Raiders,2021,1,costaff
485,959,Las Vegas Raiders,2021,1,costaff
970,85,Las Vegas Raiders,2021,1,costaff
970,958,Las Vegas Raiders,2021,1,costaff
970,959,Las Vegas Raiders,2021,1,costaff
85,958,Las Vegas Raiders,2021,1,costaff
85,959,Las Vegas Raiders,2021,1,costaff
958,959,Las Vegas Raiders,2021,1,costaff
963,964,Las Vegas Raiders,2022,1,costaff
963,965,Las Vegas Raiders,2022,1,costaff
963,813,Las Vegas Raiders,2022,1,costaff
963,966,Las Vegas Raiders,2022,1,costaff
963,686,Las Vegas Raiders,2022,1,costaff
963,922,Las Vegas Raiders,2022,1,costaff
963,967,Las Vegas Raiders,2022,1,costaff
963,968,Las Vegas Raiders,2022,1,costaff
963,859,Las Vegas Raiders,2022,1,costaff
963,969,Las Vegas Raiders,2022,1,costaff
964,965,Las Vegas Raiders,2022,1,costaff
964,813,Las Vegas Raiders,2022,1,costaff
964,966,Las Vegas Raiders,2022,1,costaff
964,686,Las Vegas Raiders,2022,1,costaff
964,922,Las Vegas Raiders,2022,1,costaff
964,967,Las Vegas Raiders,2022,1,costaff
964,968,Las Vegas Raiders,2022,1,costaff
964,859,Las Vegas Raiders,2022,1,costaff
964,969,Las Vegas Raiders,2022,1,costaff
965,813,Las Vegas Raiders,2022,1,costaff
965,966,Las Vegas Raiders,2022,1,costaff
965,686,Las Vegas Raiders,2022,1,costaff
965,922,Las Vegas Raiders,2022,1,costaff
965,967,Las Vegas Raiders,2022,1,costaff
965,968,Las Vegas Raiders,2022,1,costaff
965,859,Las Vegas Raiders,2022,1,costaff
965,969,Las Vegas Raiders,2022,1,costaff
813,966,Las Vegas Raiders,2022,1,costaff
813,686,Las Vegas Raiders,2022,1,costaff
813,922,Las Vegas Raiders,2022,1,costaff
813,967,Las Vegas Raiders,2022,1,costaff
813,968,Las Vegas Raiders,2022,1,costaff
813,859,Las Vegas Raiders,2022,1,costaff
813,969,Las Vegas Raiders,2022,1,costaff
966,686,Las Vegas Raiders,2022,1,costaff
966,922,Las Vegas Raiders,2022,1,costaff
966,967,Las Vegas Raiders,2022,1,costaff
966,968,Las Vegas Raiders,2022,1,costaff
966,859,Las Vegas Raiders,2022,1,costaff
966,969,Las Vegas Raiders,2022,1,costaff
686,922,Las Vegas Raiders,2022,1,costaff
686,967,Las Vegas Raiders,2022,1,costaff
686,968,Las Vegas Raiders,2022,1,costaff
686,859,Las Vegas Raiders,2022,1,costaff
686,969,Las Vegas Raiders,2022,1,costaff
922,967,Las Vegas Raiders,2022,1,costaff
922,968,Las Vegas Raiders,2022,1,costaff
922,859,Las Vegas Raiders,2022,1,costaff
922,969,Las Vegas Raiders,2022,1,costaff
967,968,Las Vegas Raiders,2022,1,costaff
967,859,Las Vegas Raiders,2022,1,costaff
967,969,Las Vegas Raiders,2022,1,costaff
968,859,Las Vegas Raiders,2022,1,costaff
968,969,Las Vegas Raiders,2022,1,costaff
859,969,Las Vegas Raiders,2022,1,costaff
1300,967,Las Vegas Raiders,2023,1,costaff
1300,922,Las Vegas Raiders,2023,1,costaff
1300,821,Las Vegas Raiders,2023,1,costaff
1300,1301,Las Vegas Raiders,2023,1,costaff
1300,686,Las Vegas Raiders,2023,1,costaff
1300,966,Las Vegas Raiders,2023,1,costaff
1300,1304,Las Vegas Raiders,2023,1,costaff
1300,963,Las Vegas Raiders,2023,1,costaff
1300,1305,Las Vegas Raiders,2023,1,costaff
1300,964,Las Vegas Raiders,2023,1,costaff
1300,813,Las Vegas Raiders,2023,1,costaff
967,922,Las Vegas Raiders,2023,1,costaff
967,821,Las Vegas Raiders,2023,1,costaff
967,1301,Las Vegas Raiders,2023,1,costaff
967,686,Las Vegas Raiders,2023,1,costaff
967,966,Las Vegas Raiders,2023,1,costaff
967,1304,Las Vegas Raiders,2023,1,costaff
967,963,Las Vegas Raiders,2023,1,costaff
967,1305,Las Vegas Raiders,2023,1,costaff
967,964,Las Vegas Raiders,2023,1,costaff
967,813,Las Vegas Raiders,2023,1,costaff
922,821,Las Vegas Raiders,2023,1,costaff
922,1301,Las Vegas Raiders,2023,1,costaff
922,686,Las Vegas Raiders,2023,1,costaff
922,966,Las Vegas Raiders,2023,1,costaff
922,1304,Las Vegas Raiders,2023,1,costaff
922,963,Las Vegas Raiders,2023,1,costaff
922,1305,Las Vegas Raiders,2023,1,costaff
922,964,Las Vegas Raiders,2023,1,costaff
922,813,Las Vegas Raiders,2023,1,costaff
821,1301,Las Vegas Raiders,2023,1,costaff
821,686,Las Vegas Raiders,2023,1,costaff
821,966,Las Vegas Raiders,2023,1,costaff
821,1304,Las Vegas Raiders,2023,1,costaff
821,963,Las Vegas Raiders,2023,1,costaff
821,1305,Las Vegas Raiders,2023,1,costaff
821,964,Las Vegas Raiders,2023,1,costaff
821,813,Las Vegas Raiders,2023,1,costaff
1301,686,Las Vegas Raiders,2023,1,costaff
1301,966,Las Vegas Raiders,2023,1,costaff
1301,1304,Las Vegas Raiders,2023,1,costaff
1301,963,Las Vegas Raiders,2023,1,costaff
1301,1305,Las Vegas Raiders,2023,1,costaff
1301,964,Las Vegas Raiders,2023,1,costaff
1301,813,Las Vegas Raiders,2023,1,costaff
686,966,Las Vegas Raiders,2023,1,costaff
686,1304,Las Vegas Raiders,2023,1,costaff
686,963,Las Vegas Raiders,2023,1,costaff
686,1305,Las Vegas Raiders,2023,1,costaff
686,964,Las Vegas Raiders,2023,1,costaff
686,813,Las Vegas Raiders,2023,1,costaff
966,1304,Las Vegas Raiders,2023,1,costaff
966,963,Las Vegas Raiders,2023,1,costaff
966,1305,Las Vegas Raiders,2023,1,costaff
966,964,Las Vegas Raiders,2023,1,costaff
966,813,Las Vegas Raiders,2023,1,costaff
1304,963,Las Vegas Raiders,2023,1,costaff
1304,1305,Las Vegas Raiders,2023,1,costaff
1304,964,Las Vegas Raiders,2023,1,costaff
1304,813,Las Vegas Raiders,2023,1,costaff
963,1305,Las Vegas Raiders,2023,1,costaff
963,964,Las Vegas Raiders,2023,1,costaff
963,813,Las Vegas Raiders,2023,1,costaff
1305,964,Las Vegas Raiders,2023,1,costaff
1305,813,Las Vegas Raiders,2023,1,costaff
964,813,Las Vegas Raiders,2023,1,costaff
963,1296,Las Vegas Raiders,2024,1,costaff
963,644,Las Vegas Raiders,2024,1,costaff
963,966,Las Vegas Raiders,2024,1,costaff
963,686,Las Vegas Raiders,2024,1,costaff
963,1297,Las Vegas Raiders,2024,1,costaff
963,821,Las Vegas Raiders,2024,1,costaff
963,1302,Las Vegas Raiders,2024,1,costaff
963,218,Las Vegas Raiders,2024,1,costaff
963,1303,Las Vegas Raiders,2024,1,costaff
1296,644,Las Vegas Raiders,2024,1,costaff
1296,966,Las Vegas Raiders,2024,1,costaff
1296,686,Las Vegas Raiders,2024,1,costaff
1296,1297,Las Vegas Raiders,2024,1,costaff
1296,821,Las Vegas Raiders,2024,1,costaff
1296,1302,Las Vegas Raiders,2024,1,costaff
1296,218,Las Vegas Raiders,2024,1,costaff
1296,1303,Las Vegas Raiders,2024,1,costaff
644,966,Las Vegas Raiders,2024,1,costaff
644,686,Las Vegas Raiders,2024,1,costaff
644,1297,Las Vegas Raiders,2024,1,costaff
644,821,Las Vegas Raiders,2024,1,costaff
644,1302,Las Vegas Raiders,2024,1,costaff
644,218,Las Vegas Raiders,2024,1,costaff
644,1303,Las Vegas Raiders,2024,1,costaff
966,686,Las Vegas Raiders,2024,1,costaff
966,1297,Las Vegas Raiders,2024,1,costaff
966,821,Las Vegas Raiders,2024,1,costaff
966,1302,Las Vegas Raiders,2024,1,costaff
966,218,Las Vegas Raiders,2024,1,costaff
966,1303,Las Vegas Raiders,2024,1,costaff
686,1297,Las Vegas Raiders,2024,1,costaff
686,821,Las Vegas Raiders,2024,1,costaff
686,1302,Las Vegas Raiders,2024,1,costaff
686,218,Las Vegas Raiders,2024,1,costaff
686,1303,Las Vegas Raiders,2024,1,costaff
1297,821,Las Vegas Raiders,2024,1,costaff
1297,1302,Las Vegas Raiders,2024,1,costaff
1297,218,Las Vegas Raiders,2024,1,costaff
1297,1303,Las Vegas Raiders,2024,1,costaff
821,1302,Las Vegas Raiders,2024,1,costaff
821,218,Las Vegas Raiders,2024,1,costaff
821,1303,Las Vegas Raiders,2024,1,costaff
1302,218,Las Vegas Raiders,2024,1,costaff
1302,1303,Las Vegas Raiders,2024,1,costaff
218,1303,Las Vegas Raiders,2024,1,costaff
952,364,Las Vegas Raiders,2025,1,costaff
952,953,Las Vegas Raiders,2025,1,costaff
952,67,Las Vegas Raiders,2025,1,costaff
952,640,Las Vegas Raiders,2025,1,costaff
952,954,Las Vegas Raiders,2025,1,costaff
952,686,Las Vegas Raiders,2025,1,costaff
952,689,Las Vegas Raiders,2025,1,costaff
952,880,Las Vegas Raiders,2025,1,costaff
952,955,Las Vegas Raiders,2025,1,costaff
952,956,Las Vegas Raiders,2025,1,costaff
952,707,Las Vegas Raiders,2025,1,costaff
364,953,Las Vegas Raiders,2025,1,costaff
364,67,Las Vegas Raiders,2025,1,costaff
364,640,Las Vegas Raiders,2025,1,costaff
364,954,Las Vegas Raiders,2025,1,costaff
364,686,Las Vegas Raiders,2025,1,costaff
364,689,Las Vegas Raiders,2025,1,costaff
364,880,Las Vegas Raiders,2025,1,costaff
364,955,Las Vegas Raiders,2025,1,costaff
364,956,Las Vegas Raiders,2025,1,costaff
364,707,Las Vegas Raiders,2025,1,costaff
953,67,Las Vegas Raiders,2025,1,costaff
953,640,Las Vegas Raiders,2025,1,costaff
953,954,Las Vegas Raiders,2025,1,costaff
953,686,Las Vegas Raiders,2025,1,costaff
953,689,Las Vegas Raiders,2025,1,costaff
953,880,Las Vegas Raiders,2025,1,costaff
953,955,Las Vegas Raiders,2025,1,costaff
953,956,Las Vegas Raiders,2025,1,costaff
953,707,Las Vegas Raiders,2025,1,costaff
67,640,Las Vegas Raiders,2025,1,costaff
67,954,Las Vegas Raiders,2025,1,costaff
67,686,Las Vegas Raiders,2025,1,costaff
67,689,Las Vegas Raiders,2025,1,costaff
67,880,Las Vegas Raiders,2025,1,costaff
67,955,Las Vegas Raiders,2025,1,costaff
67,956,Las Vegas Raiders,2025,1,costaff
67,707,Las Vegas Raiders,2025,1,costaff
640,954,Las Vegas Raiders,2025,1,costaff
640,686,Las Vegas Raiders,2025,1,costaff
640,689,Las Vegas Raiders,2025,1,costaff
640,880,Las Vegas Raiders,2025,1,costaff
640,955,Las Vegas Raiders,2025,1,costaff
640,956,Las Vegas Raiders,2025,1,costaff
640,707,Las Vegas Raiders,2025,1,costaff
954,686,Las Vegas Raiders,2025,1,costaff
954,689,Las Vegas Raiders,2025,1,costaff
954,880,Las Vegas Raiders,2025,1,costaff
954,955,Las Vegas Raiders,2025,1,costaff
954,956,Las Vegas Raiders,2025,1,costaff
954,707,Las Vegas Raiders,2025,1,costaff
686,689,Las Vegas Raiders,2025,1,costaff
686,880,Las Vegas Raiders,2025,1,costaff
686,955,Las Vegas Raiders,2025,1,costaff
686,956,Las Vegas Raiders,2025,1,costaff
686,707,Las Vegas Raiders,2025,1,costaff
689,880,Las Vegas Raiders,2025,1,costaff
689,955,Las Vegas Raiders,2025,1,costaff
689,956,Las Vegas Raiders,2025,1,costaff
689,707,Las Vegas Raiders,2025,1,costaff
880,955,Las Vegas Raiders,2025,1,costaff
880,956,Las Vegas Raiders,2025,1,costaff
880,707,Las Vegas Raiders,2025,1,costaff
955,956,Las Vegas Raiders,2025,1,costaff
955,707,Las Vegas Raiders,2025,1,costaff
956,707,Las Vegas Raiders,2025,1,costaff
113,119,Los Angeles Chargers,1980,1,costaff
113,90,Los Angeles Chargers,1980,1,costaff
119,90,Los Angeles Chargers,1980,1,costaff
89,90,Los Angeles Chargers,1981,1,costaff
89,118,Los Angeles Chargers,1981,1,costaff
90,118,Los Angeles Chargers,1981,1,costaff
88,89,Los Angeles Chargers,1982,1,costaff
88,90,Los Angeles Chargers,1982,1,costaff
89,90,Los Angeles Chargers,1982,1,costaff
1374,17,Los Angeles Chargers,1985,1,costaff
1374,88,Los Angeles Chargers,1985,1,costaff
1374,1235,Los Angeles Chargers,1985,1,costaff
1374,146,Los Angeles Chargers,1985,1,costaff
1374,90,Los Angeles Chargers,1985,1,costaff
17,88,Los Angeles Chargers,1985,1,costaff
17,1235,Los Angeles Chargers,1985,1,costaff
17,146,Los Angeles Chargers,1985,1,costaff
17,90,Los Angeles Chargers,1985,1,costaff
88,1235,Los Angeles Chargers,1985,1,costaff
88,146,Los Angeles Chargers,1985,1,costaff
88,90,Los Angeles Chargers,1985,1,costaff
1235,146,Los Angeles Chargers,1985,1,costaff
1235,90,Los Angeles Chargers,1985,1,costaff
146,90,Los Angeles Chargers,1985,1,costaff
112,146,Los Angeles Chargers,1987,1,costaff
112,110,Los Angeles Chargers,1987,1,costaff
146,110,Los Angeles Chargers,1987,1,costaff
110,111,Los Angeles Chargers,1988,1,costaff
110,112,Los Angeles Chargers,1988,1,costaff
111,112,Los Angeles Chargers,1988,1,costaff
114,112,Los Angeles Chargers,1989,1,costaff
114,115,Los Angeles Chargers,1989,1,costaff
114,116,Los Angeles Chargers,1989,1,costaff
114,117,Los Angeles Chargers,1989,1,costaff
112,115,Los Angeles Chargers,1989,1,costaff
112,116,Los Angeles Chargers,1989,1,costaff
112,117,Los Angeles Chargers,1989,1,costaff
115,116,Los Angeles Chargers,1989,1,costaff
115,117,Los Angeles Chargers,1989,1,costaff
116,117,Los Angeles Chargers,1989,1,costaff
117,115,Los Angeles Chargers,1990,1,costaff
117,120,Los Angeles Chargers,1990,1,costaff
117,112,Los Angeles Chargers,1990,1,costaff
117,95,Los Angeles Chargers,1990,1,costaff
115,120,Los Angeles Chargers,1990,1,costaff
115,112,Los Angeles Chargers,1990,1,costaff
115,95,Los Angeles Chargers,1990,1,costaff
120,112,Los Angeles Chargers,1990,1,costaff
120,95,Los Angeles Chargers,1990,1,costaff
112,95,Los Angeles Chargers,1990,1,costaff
120,112,Los Angeles Chargers,1991,1,costaff
120,95,Los Angeles Chargers,1991,1,costaff
120,115,Los Angeles Chargers,1991,1,costaff
120,117,Los Angeles Chargers,1991,1,costaff
112,95,Los Angeles Chargers,1991,1,costaff
112,115,Los Angeles Chargers,1991,1,costaff
112,117,Los Angeles Chargers,1991,1,costaff
95,115,Los Angeles Chargers,1991,1,costaff
95,117,Los Angeles Chargers,1991,1,costaff
115,117,Los Angeles Chargers,1991,1,costaff
104,30,Los Angeles Chargers,1992,1,costaff
104,91,Los Angeles Chargers,1992,1,costaff
104,95,Los Angeles Chargers,1992,1,costaff
104,94,Los Angeles Chargers,1992,1,costaff
30,91,Los Angeles Chargers,1992,1,costaff
30,95,Los Angeles Chargers,1992,1,costaff
30,94,Los Angeles Chargers,1992,1,costaff
91,95,Los Angeles Chargers,1992,1,costaff
91,94,Los Angeles Chargers,1992,1,costaff
95,94,Los Angeles Chargers,1992,1,costaff
91,95,Los Angeles Chargers,1993,1,costaff
91,94,Los Angeles Chargers,1993,1,costaff
91,30,Los Angeles Chargers,1993,1,costaff
91,104,Los Angeles Chargers,1993,1,costaff
95,94,Los Angeles Chargers,1993,1,costaff
95,30,Los Angeles Chargers,1993,1,costaff
95,104,Los Angeles Chargers,1993,1,costaff
94,30,Los Angeles Chargers,1993,1,costaff
94,104,Los Angeles Chargers,1993,1,costaff
30,104,Los Angeles Chargers,1993,1,costaff
104,30,Los Angeles Chargers,1994,1,costaff
104,91,Los Angeles Chargers,1994,1,costaff
104,94,Los Angeles Chargers,1994,1,costaff
30,91,Los Angeles Chargers,1994,1,costaff
30,94,Los Angeles Chargers,1994,1,costaff
91,94,Los Angeles Chargers,1994,1,costaff
91,94,Los Angeles Chargers,1995,1,costaff
91,96,Los Angeles Chargers,1995,1,costaff
91,30,Los Angeles Chargers,1995,1,costaff
94,96,Los Angeles Chargers,1995,1,costaff
94,30,Los Angeles Chargers,1995,1,costaff
96,30,Los Angeles Chargers,1995,1,costaff
91,94,Los Angeles Chargers,1996,1,costaff
91,96,Los Angeles Chargers,1996,1,costaff
91,30,Los Angeles Chargers,1996,1,costaff
94,96,Los Angeles Chargers,1996,1,costaff
94,30,Los Angeles Chargers,1996,1,costaff
96,30,Los Angeles Chargers,1996,1,costaff
105,106,Los Angeles Chargers,1997,1,costaff
105,107,Los Angeles Chargers,1997,1,costaff
105,72,Los Angeles Chargers,1997,1,costaff
105,108,Los Angeles Chargers,1997,1,costaff
105,109,Los Angeles Chargers,1997,1,costaff
106,107,Los Angeles Chargers,1997,1,costaff
106,72,Los Angeles Chargers,1997,1,costaff
106,108,Los Angeles Chargers,1997,1,costaff
106,109,Los Angeles Chargers,1997,1,costaff
107,72,Los Angeles Chargers,1997,1,costaff
107,108,Los Angeles Chargers,1997,1,costaff
107,109,Los Angeles Chargers,1997,1,costaff
72,108,Los Angeles Chargers,1997,1,costaff
72,109,Los Angeles Chargers,1997,1,costaff
108,109,Los Angeles Chargers,1997,1,costaff
105,106,Los Angeles Chargers,1998,1,costaff
105,107,Los Angeles Chargers,1998,1,costaff
105,72,Los Angeles Chargers,1998,1,costaff
105,108,Los Angeles Chargers,1998,1,costaff
105,109,Los Angeles Chargers,1998,1,costaff
106,107,Los Angeles Chargers,1998,1,costaff
106,72,Los Angeles Chargers,1998,1,costaff
106,108,Los Angeles Chargers,1998,1,costaff
106,109,Los Angeles Chargers,1998,1,costaff
107,72,Los Angeles Chargers,1998,1,costaff
107,108,Los Angeles Chargers,1998,1,costaff
107,109,Los Angeles Chargers,1998,1,costaff
72,108,Los Angeles Chargers,1998,1,costaff
72,109,Los Angeles Chargers,1998,1,costaff
108,109,Los Angeles Chargers,1998,1,costaff
105,106,Los Angeles Chargers,1999,1,costaff
105,1360,Los Angeles Chargers,1999,1,costaff
105,332,Los Angeles Chargers,1999,1,costaff
105,83,Los Angeles Chargers,1999,1,costaff
106,1360,Los Angeles Chargers,1999,1,costaff
106,332,Los Angeles Chargers,1999,1,costaff
106,83,Los Angeles Chargers,1999,1,costaff
1360,332,Los Angeles Chargers,1999,1,costaff
1360,83,Los Angeles Chargers,1999,1,costaff
332,83,Los Angeles Chargers,1999,1,costaff
1360,332,Los Angeles Chargers,2000,1,costaff
1360,83,Los Angeles Chargers,2000,1,costaff
1360,106,Los Angeles Chargers,2000,1,costaff
1360,1357,Los Angeles Chargers,2000,1,costaff
332,83,Los Angeles Chargers,2000,1,costaff
332,106,Los Angeles Chargers,2000,1,costaff
332,1357,Los Angeles Chargers,2000,1,costaff
83,106,Los Angeles Chargers,2000,1,costaff
83,1357,Los Angeles Chargers,2000,1,costaff
106,1357,Los Angeles Chargers,2000,1,costaff
83,106,Los Angeles Chargers,2001,1,costaff
83,1356,Los Angeles Chargers,2001,1,costaff
83,582,Los Angeles Chargers,2001,1,costaff
83,1357,Los Angeles Chargers,2001,1,costaff
106,1356,Los Angeles Chargers,2001,1,costaff
106,582,Los Angeles Chargers,2001,1,costaff
106,1357,Los Angeles Chargers,2001,1,costaff
1356,582,Los Angeles Chargers,2001,1,costaff
1356,1357,Los Angeles Chargers,2001,1,costaff
582,1357,Los Angeles Chargers,2001,1,costaff
292,104,Los Angeles Chargers,2002,1,costaff
292,122,Los Angeles Chargers,2002,1,costaff
292,49,Los Angeles Chargers,2002,1,costaff
292,27,Los Angeles Chargers,2002,1,costaff
292,1359,Los Angeles Chargers,2002,1,costaff
104,122,Los Angeles Chargers,2002,1,costaff
104,49,Los Angeles Chargers,2002,1,costaff
104,27,Los Angeles Chargers,2002,1,costaff
104,1359,Los Angeles Chargers,2002,1,costaff
122,49,Los Angeles Chargers,2002,1,costaff
122,27,Los Angeles Chargers,2002,1,costaff
122,1359,Los Angeles Chargers,2002,1,costaff
49,27,Los Angeles Chargers,2002,1,costaff
49,1359,Los Angeles Chargers,2002,1,costaff
27,1359,Los Angeles Chargers,2002,1,costaff
27,1359,Los Angeles Chargers,2003,1,costaff
27,49,Los Angeles Chargers,2003,1,costaff
27,292,Los Angeles Chargers,2003,1,costaff
27,122,Los Angeles Chargers,2003,1,costaff
1359,49,Los Angeles Chargers,2003,1,costaff
1359,292,Los Angeles Chargers,2003,1,costaff
1359,122,Los Angeles Chargers,2003,1,costaff
49,292,Los Angeles Chargers,2003,1,costaff
49,122,Los Angeles Chargers,2003,1,costaff
292,122,Los Angeles Chargers,2003,1,costaff
27,21,Los Angeles Chargers,2004,1,costaff
27,49,Los Angeles Chargers,2004,1,costaff
27,292,Los Angeles Chargers,2004,1,costaff
27,1358,Los Angeles Chargers,2004,1,costaff
27,122,Los Angeles Chargers,2004,1,costaff
21,49,Los Angeles Chargers,2004,1,costaff
21,292,Los Angeles Chargers,2004,1,costaff
21,1358,Los Angeles Chargers,2004,1,costaff
21,122,Los Angeles Chargers,2004,1,costaff
49,292,Los Angeles Chargers,2004,1,costaff
49,1358,Los Angeles Chargers,2004,1,costaff
49,122,Los Angeles Chargers,2004,1,costaff
292,1358,Los Angeles Chargers,2004,1,costaff
292,122,Los Angeles Chargers,2004,1,costaff
1358,122,Los Angeles Chargers,2004,1,costaff
27,21,Los Angeles Chargers,2005,1,costaff
27,292,Los Angeles Chargers,2005,1,costaff
27,122,Los Angeles Chargers,2005,1,costaff
21,292,Los Angeles Chargers,2005,1,costaff
21,122,Los Angeles Chargers,2005,1,costaff
292,122,Los Angeles Chargers,2005,1,costaff
256,819,Los Angeles Chargers,2009,1,costaff
256,1265,Los Angeles Chargers,2009,1,costaff
