from_coach_id,to_coach_id,team,year,from_role,to_role,edge_weight,edge_type
1426,1069,Arizona Cardinals,2021,Head Coach,Coordinator,1,hierarchical
1426,1526,Arizona Cardinals,2021,Head Coach,Specialist Coach,1,hierarchical
1426,1537,Arizona Cardinals,2021,Head Coach,Specialist Coach,1,hierarchical
1426,1538,Arizona Cardinals,2021,Head Coach,Coordinator,1,hierarchical
818,1473,Arizona Cardinals,2021,Head Coach,Specialist Coach,1,hierarchical
818,1067,Arizona Cardinals,2021,Head Coach,Specialist Coach,1,hierarchical
818,1069,Arizona Cardinals,2021,Head Coach,Coordinator,1,hierarchical
818,1526,Arizona Cardinals,2021,Head Coach,Specialist Coach,1,hierarchical
818,1537,Arizona Cardinals,2021,Head Coach,Specialist Coach,1,hierarchical
818,1538,Arizona Cardinals,2021,Head Coach,Coordinator,1,hierarchical
1069,1473,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1069,1067,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1069,1436,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1069,1518,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1131,1473,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1131,1067,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1131,1436,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1131,1518,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1512,1473,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1512,1067,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1512,1436,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1512,1518,Arizona Cardinals,2022,Coordinator,Specialist Coach,1,hierarchical
1426,1473,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1426,1067,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1426,1069,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
1426,1436,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1426,1131,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
1426,1512,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
1426,1518,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1136,1473,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1136,1067,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1136,1069,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
1136,1436,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1136,1131,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
1136,1512,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
1136,1518,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
818,1473,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
818,1067,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
818,1069,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
818,1436,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
818,1131,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
818,1512,Arizona Cardinals,2022,Head Coach,Coordinator,1,hierarchical
818,1518,Arizona Cardinals,2022,Head Coach,Specialist Coach,1,hierarchical
1426,1106,Arizona Cardinals,2023,Head Coach,Coordinator,1,hierarchical
1426,1521,Arizona Cardinals,2023,Head Coach,Specialist Coach,1,hierarchical
1426,1512,Arizona Cardinals,2023,Head Coach,Specialist Coach,1,hierarchical
1426,1412,Arizona Cardinals,2023,Head Coach,Coordinator,1,hierarchical
1426,1522,Arizona Cardinals,2023,Head Coach,Coordinator,1,hierarchical
1426,1535,Arizona Cardinals,2023,Head Coach,Specialist Coach,1,hierarchical
1106,1521,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1106,1512,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1106,1535,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1412,1521,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1412,1512,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1412,1535,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1522,1521,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1522,1512,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
1522,1535,Arizona Cardinals,2023,Coordinator,Specialist Coach,1,hierarchical
630,1106,Arizona Cardinals,2023,Head Coach,Coordinator,1,hierarchical
630,1521,Arizona Cardinals,2023,Head Coach,Specialist Coach,1,hierarchical
630,1512,Arizona Cardinals,2023,Head Coach,Specialist Coach,1,hierarchical
630,1412,Arizona Cardinals,2023,Head Coach,Coordinator,1,hierarchical
630,1522,Arizona Cardinals,2023,Head Coach,Coordinator,1,hierarchical
630,1535,Arizona Cardinals,2023,Head Coach,Specialist Coach,1,hierarchical
1106,1535,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1106,1512,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1106,1540,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1412,1535,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1412,1512,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1412,1540,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1522,1535,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1522,1512,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1522,1540,Arizona Cardinals,2024,Coordinator,Specialist Coach,1,hierarchical
1426,1535,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
1426,1106,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
1426,1512,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
1426,1412,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
1426,1522,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
1426,1540,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
630,1535,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
630,1106,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
630,1512,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
630,1412,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
630,1522,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
630,1540,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
1539,1535,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
1539,1106,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
1539,1512,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
1539,1412,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
1539,1522,Arizona Cardinals,2024,Head Coach,Coordinator,1,hierarchical
1539,1540,Arizona Cardinals,2024,Head Coach,Specialist Coach,1,hierarchical
1106,1519,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1106,1520,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1106,1521,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1412,1519,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1412,1520,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1412,1521,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1522,1519,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1522,1520,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1522,1521,Arizona Cardinals,2025,Coordinator,Specialist Coach,1,hierarchical
1426,1519,Arizona Cardinals,2025,Head Coach,Specialist Coach,1,hierarchical
1426,1106,Arizona Cardinals,2025,Head Coach,Coordinator,1,hierarchical
1426,1520,Arizona Cardinals,2025,Head Coach,Specialist Coach,1,hierarchical
1426,1521,Arizona Cardinals,2025,Head Coach,Specialist Coach,1,hierarchical
1426,1412,Arizona Cardinals,2025,Head Coach,Coordinator,1,hierarchical
1426,1522,Arizona Cardinals,2025,Head Coach,Coordinator,1,hierarchical
630,1519,Arizona Cardinals,2025,Head Coach,Specialist Coach,1,hierarchical
630,1106,Arizona Cardinals,2025,Head Coach,Coordinator,1,hierarchical
630,1520,Arizona Cardinals,2025,Head Coach,Specialist Coach,1,hierarchical
630,1521,Arizona Cardinals,2025,Head Coach,Specialist Coach,1,hierarchical
630,1412,Arizona Cardinals,2025,Head Coach,Coordinator,1,hierarchical
630,1522,Arizona Cardinals,2025,Head Coach,Coordinator,1,hierarchical
455,603,Atlanta Falcons,1980,Head Coach,Coordinator,1,hierarchical
455,603,Atlanta Falcons,1981,Head Coach,Coordinator,1,hierarchical
455,603,Atlanta Falcons,1982,Head Coach,Coordinator,1,hierarchical
117,336,Atlanta Falcons,1983,Head Coach,Coordinator,1,hierarchical
609,336,Atlanta Falcons,1983,Head Coach,Coordinator,1,hierarchical
117,336,Atlanta Falcons,1984,Head Coach,Coordinator,1,hierarchical
609,336,Atlanta Falcons,1984,Head Coach,Coordinator,1,hierarchical
336,617,Atlanta Falcons,1985,Coordinator,Specialist Coach,1,hierarchical
609,617,Atlanta Falcons,1985,Head Coach,Specialist Coach,1,hierarchical
609,336,Atlanta Falcons,1985,Head Coach,Coordinator,1,hierarchical
117,617,Atlanta Falcons,1985,Head Coach,Specialist Coach,1,hierarchical
117,336,Atlanta Falcons,1985,Head Coach,Coordinator,1,hierarchical
202,233,Atlanta Falcons,1986,Coordinator,Specialist Coach,1,hierarchical
117,202,Atlanta Falcons,1986,Head Coach,Coordinator,1,hierarchical
117,233,Atlanta Falcons,1986,Head Coach,Specialist Coach,1,hierarchical
202,357,Atlanta Falcons,1987,Head Coach,Coordinator,1,hierarchical
202,606,Atlanta Falcons,1987,Head Coach,Specialist Coach,1,hierarchical
607,357,Atlanta Falcons,1987,Head Coach,Coordinator,1,hierarchical
607,606,Atlanta Falcons,1987,Head Coach,Specialist Coach,1,hierarchical
357,606,Atlanta Falcons,1987,Coordinator,Specialist Coach,1,hierarchical
204,357,Atlanta Falcons,1987,Head Coach,Coordinator,1,hierarchical
204,606,Atlanta Falcons,1987,Head Coach,Specialist Coach,1,hierarchical
204,606,Atlanta Falcons,1988,Head Coach,Specialist Coach,1,hierarchical
204,357,Atlanta Falcons,1988,Head Coach,Coordinator,1,hierarchical
357,606,Atlanta Falcons,1988,Coordinator,Specialist Coach,1,hierarchical
607,606,Atlanta Falcons,1988,Head Coach,Specialist Coach,1,hierarchical
607,357,Atlanta Falcons,1988,Head Coach,Coordinator,1,hierarchical
202,606,Atlanta Falcons,1988,Head Coach,Specialist Coach,1,hierarchical
202,357,Atlanta Falcons,1988,Head Coach,Coordinator,1,hierarchical
204,606,Atlanta Falcons,1989,Head Coach,Specialist Coach,1,hierarchical
204,357,Atlanta Falcons,1989,Head Coach,Coordinator,1,hierarchical
357,606,Atlanta Falcons,1989,Coordinator,Specialist Coach,1,hierarchical
607,606,Atlanta Falcons,1989,Head Coach,Specialist Coach,1,hierarchical
607,357,Atlanta Falcons,1989,Head Coach,Coordinator,1,hierarchical
202,606,Atlanta Falcons,1989,Head Coach,Specialist Coach,1,hierarchical
202,357,Atlanta Falcons,1989,Head Coach,Coordinator,1,hierarchical
102,608,Atlanta Falcons,1994,Head Coach,Specialist Coach,1,hierarchical
102,374,Atlanta Falcons,1994,Head Coach,Coordinator,1,hierarchical
374,608,Atlanta Falcons,1994,Coordinator,Specialist Coach,1,hierarchical
601,608,Atlanta Falcons,1994,Head Coach,Specialist Coach,1,hierarchical
601,374,Atlanta Falcons,1994,Head Coach,Coordinator,1,hierarchical
602,608,Atlanta Falcons,1994,Head Coach,Specialist Coach,1,hierarchical
602,374,Atlanta Falcons,1994,Head Coach,Coordinator,1,hierarchical
32,604,Atlanta Falcons,1996,Head Coach,Specialist Coach,1,hierarchical
601,604,Atlanta Falcons,1996,Head Coach,Specialist Coach,1,hierarchical
602,604,Atlanta Falcons,1996,Head Coach,Specialist Coach,1,hierarchical
102,604,Atlanta Falcons,1996,Head Coach,Specialist Coach,1,hierarchical
239,611,Atlanta Falcons,1997,Coordinator,Specialist Coach,1,hierarchical
239,612,Atlanta Falcons,1997,Coordinator,Specialist Coach,1,hierarchical
423,239,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
423,611,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
423,612,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
423,156,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
156,239,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
156,611,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
156,612,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
156,156,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
50,239,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
50,611,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
50,612,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
50,156,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
555,239,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
555,611,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
555,612,Atlanta Falcons,1997,Head Coach,Specialist Coach,1,hierarchical
555,156,Atlanta Falcons,1997,Head Coach,Coordinator,1,hierarchical
156,611,Atlanta Falcons,1997,Coordinator,Specialist Coach,1,hierarchical
156,612,Atlanta Falcons,1997,Coordinator,Specialist Coach,1,hierarchical
239,612,Atlanta Falcons,1998,Coordinator,Specialist Coach,1,hierarchical
239,557,Atlanta Falcons,1998,Coordinator,Specialist Coach,1,hierarchical
156,612,Atlanta Falcons,1998,Head Coach,Specialist Coach,1,hierarchical
156,557,Atlanta Falcons,1998,Head Coach,Specialist Coach,1,hierarchical
156,239,Atlanta Falcons,1998,Head Coach,Coordinator,1,hierarchical
50,612,Atlanta Falcons,1998,Head Coach,Specialist Coach,1,hierarchical
50,557,Atlanta Falcons,1998,Head Coach,Specialist Coach,1,hierarchical
50,239,Atlanta Falcons,1998,Head Coach,Coordinator,1,hierarchical
555,612,Atlanta Falcons,1998,Head Coach,Specialist Coach,1,hierarchical
555,557,Atlanta Falcons,1998,Head Coach,Specialist Coach,1,hierarchical
555,239,Atlanta Falcons,1998,Head Coach,Coordinator,1,hierarchical
555,612,Atlanta Falcons,1999,Head Coach,Specialist Coach,1,hierarchical
555,557,Atlanta Falcons,1999,Head Coach,Specialist Coach,1,hierarchical
555,239,Atlanta Falcons,1999,Head Coach,Coordinator,1,hierarchical
239,612,Atlanta Falcons,1999,Coordinator,Specialist Coach,1,hierarchical
239,557,Atlanta Falcons,1999,Coordinator,Specialist Coach,1,hierarchical
156,612,Atlanta Falcons,1999,Head Coach,Specialist Coach,1,hierarchical
156,557,Atlanta Falcons,1999,Head Coach,Specialist Coach,1,hierarchical
156,239,Atlanta Falcons,1999,Head Coach,Coordinator,1,hierarchical
50,612,Atlanta Falcons,1999,Head Coach,Specialist Coach,1,hierarchical
50,557,Atlanta Falcons,1999,Head Coach,Specialist Coach,1,hierarchical
50,239,Atlanta Falcons,1999,Head Coach,Coordinator,1,hierarchical
239,560,Atlanta Falcons,2000,Coordinator,Specialist Coach,1,hierarchical
239,557,Atlanta Falcons,2000,Coordinator,Specialist Coach,1,hierarchical
156,560,Atlanta Falcons,2000,Head Coach,Specialist Coach,1,hierarchical
156,557,Atlanta Falcons,2000,Head Coach,Specialist Coach,1,hierarchical
156,239,Atlanta Falcons,2000,Head Coach,Coordinator,1,hierarchical
50,560,Atlanta Falcons,2000,Head Coach,Specialist Coach,1,hierarchical
50,557,Atlanta Falcons,2000,Head Coach,Specialist Coach,1,hierarchical
50,239,Atlanta Falcons,2000,Head Coach,Coordinator,1,hierarchical
555,560,Atlanta Falcons,2000,Head Coach,Specialist Coach,1,hierarchical
555,557,Atlanta Falcons,2000,Head Coach,Specialist Coach,1,hierarchical
555,239,Atlanta Falcons,2000,Head Coach,Coordinator,1,hierarchical
40,560,Atlanta Falcons,2001,Coordinator,Specialist Coach,1,hierarchical
40,557,Atlanta Falcons,2001,Coordinator,Specialist Coach,1,hierarchical
239,560,Atlanta Falcons,2001,Coordinator,Specialist Coach,1,hierarchical
239,557,Atlanta Falcons,2001,Coordinator,Specialist Coach,1,hierarchical
50,560,Atlanta Falcons,2001,Head Coach,Specialist Coach,1,hierarchical
50,40,Atlanta Falcons,2001,Head Coach,Coordinator,1,hierarchical
50,557,Atlanta Falcons,2001,Head Coach,Specialist Coach,1,hierarchical
50,239,Atlanta Falcons,2001,Head Coach,Coordinator,1,hierarchical
555,560,Atlanta Falcons,2001,Head Coach,Specialist Coach,1,hierarchical
555,40,Atlanta Falcons,2001,Head Coach,Coordinator,1,hierarchical
555,557,Atlanta Falcons,2001,Head Coach,Specialist Coach,1,hierarchical
555,239,Atlanta Falcons,2001,Head Coach,Coordinator,1,hierarchical
50,557,Atlanta Falcons,2002,Head Coach,Specialist Coach,1,hierarchical
50,21,Atlanta Falcons,2002,Head Coach,Coordinator,1,hierarchical
50,318,Atlanta Falcons,2002,Head Coach,Specialist Coach,1,hierarchical
555,557,Atlanta Falcons,2002,Head Coach,Specialist Coach,1,hierarchical
555,21,Atlanta Falcons,2002,Head Coach,Coordinator,1,hierarchical
555,318,Atlanta Falcons,2002,Head Coach,Specialist Coach,1,hierarchical
21,557,Atlanta Falcons,2002,Coordinator,Specialist Coach,1,hierarchical
21,318,Atlanta Falcons,2002,Coordinator,Specialist Coach,1,hierarchical
21,318,Atlanta Falcons,2003,Coordinator,Specialist Coach,1,hierarchical
21,610,Atlanta Falcons,2003,Coordinator,Specialist Coach,1,hierarchical
611,318,Atlanta Falcons,2003,Coordinator,Specialist Coach,1,hierarchical
611,610,Atlanta Falcons,2003,Coordinator,Specialist Coach,1,hierarchical
21,318,Atlanta Falcons,2003,Head Coach,Specialist Coach,1,hierarchical
21,21,Atlanta Falcons,2003,Head Coach,Coordinator,1,hierarchical
21,610,Atlanta Falcons,2003,Head Coach,Specialist Coach,1,hierarchical
21,611,Atlanta Falcons,2003,Head Coach,Coordinator,1,hierarchical
50,318,Atlanta Falcons,2003,Head Coach,Specialist Coach,1,hierarchical
50,21,Atlanta Falcons,2003,Head Coach,Coordinator,1,hierarchical
50,610,Atlanta Falcons,2003,Head Coach,Specialist Coach,1,hierarchical
50,611,Atlanta Falcons,2003,Head Coach,Coordinator,1,hierarchical
555,318,Atlanta Falcons,2003,Head Coach,Specialist Coach,1,hierarchical
555,21,Atlanta Falcons,2003,Head Coach,Coordinator,1,hierarchical
555,610,Atlanta Falcons,2003,Head Coach,Specialist Coach,1,hierarchical
555,611,Atlanta Falcons,2003,Head Coach,Coordinator,1,hierarchical
17,277,Atlanta Falcons,2004,Head Coach,Coordinator,1,hierarchical
17,318,Atlanta Falcons,2004,Head Coach,Specialist Coach,1,hierarchical
17,319,Atlanta Falcons,2004,Head Coach,Coordinator,1,hierarchical
17,320,Atlanta Falcons,2004,Head Coach,Specialist Coach,1,hierarchical
17,191,Atlanta Falcons,2004,Head Coach,Coordinator,1,hierarchical
277,318,Atlanta Falcons,2004,Coordinator,Specialist Coach,1,hierarchical
277,320,Atlanta Falcons,2004,Coordinator,Specialist Coach,1,hierarchical
319,318,Atlanta Falcons,2004,Coordinator,Specialist Coach,1,hierarchical
319,320,Atlanta Falcons,2004,Coordinator,Specialist Coach,1,hierarchical
191,318,Atlanta Falcons,2004,Coordinator,Specialist Coach,1,hierarchical
191,320,Atlanta Falcons,2004,Coordinator,Specialist Coach,1,hierarchical
321,277,Atlanta Falcons,2004,Head Coach,Coordinator,1,hierarchical
